,stop_name,stop_lat,stop_lon,route_type,route_short_name,suburb
12584,Memorial Ave/High St (Epping),-37.64425557,145.0261884,3,356,Epping
12585,Memorial Ave/High St (Epping),-37.64425557,145.0261884,3,357,Epping
12586,Memorial Ave/High St (Epping),-37.64425557,145.0261884,3,577,Epping
12587,Gully Crst/Monbulk Rd (Tecoma),-37.90146387,145.3568716,3,694,Belgrave - Selby
12588,Gully Crst/Monbulk Rd (Tecoma),-37.90146387,145.3568716,3,663,Belgrave - Selby
12589,Mount Dandenong Observatory/Observatory Rd (Mount Dandenong),-37.82675549,145.3531899,3,694,Mount Dandenong - Olinda
12590,Mount Dandenong Observatory/Observatory Rd (Mount Dandenong),-37.82675549,145.3531899,3,688,Mount Dandenong - Olinda
12591,Footscray Station/Irving St (Footscray),-37.80174479,144.9003866,3,216,West Footscray - Tottenham
12592,Footscray Station/Irving St (Footscray),-37.80174479,144.9003866,3,219,West Footscray - Tottenham
12593,Footscray Station/Irving St (Footscray),-37.80174479,144.9003866,3,220,West Footscray - Tottenham
12594,Footscray Station/Irving St (Footscray),-37.80174479,144.9003866,3,223,West Footscray - Tottenham
12595,Young St/High St (Epping),-37.64190731,145.0264206,3,356,Epping
12596,Young St/High St (Epping),-37.64190731,145.0264206,3,357,Epping
12597,Young St/High St (Epping),-37.64190731,145.0264206,3,577,Epping
12598,Leeds St/Paisley St (Footscray),-37.80101703,144.9005094,3,472,West Footscray - Tottenham
12599,Footscray Plaza SC/Paisley St (Footscray),-37.80095155,144.8993642,3,220,West Footscray - Tottenham
12600,Nicholson St/Paisley St (Footscray),-37.80094558,144.8995347,3,414,West Footscray - Tottenham
12601,Epping Recreation Reserve/High St (Epping),-37.63918402,145.0263227,3,356,Epping
12602,Epping Recreation Reserve/High St (Epping),-37.63918402,145.0263227,3,357,Epping
12603,Epping Recreation Reserve/High St (Epping),-37.63918402,145.0263227,3,577,Epping
12604,Glen Waverley Railway Station/Railway Pde (Glen Waverley),-37.87925818,145.1618931,3,734,Glen Waverley
12605,Melton Railway Station/Staughton St (Melton South),-37.70357741,144.5727531,3,459,Melton South
12606,Melton Railway Station/Staughton St (Melton South),-37.70357741,144.5727531,3,943,Melton South
12607,Melton Railway Station/Staughton St (Melton South),-37.70363214,144.5727853,3,458,Melton South
12608,Melton Railway Station/Staughton St (Melton South),-37.70374347,144.5729404,3,457,Melton South
12609,Our Lady of Mt Carmel Catholic PS/Macedon St (Sunbury),-37.58061328,144.7366596,3,488,Sunbury
12610,Woodgrove Shopping Centre/High St (Melton),-37.68522342,144.5645526,3,453,Melton West
12611,Woodgrove Shopping Centre/High St (Melton),-37.68522342,144.5645526,3,455,Melton West
12612,Woodgrove Shopping Centre/High St (Melton),-37.68522342,144.5645526,3,457,Melton West
12613,Woodgrove Shopping Centre/High St (Melton),-37.68522342,144.5645526,3,458,Melton West
12614,Woodgrove Shopping Centre/High St (Melton),-37.68522342,144.5645526,3,459,Melton West
12615,Kinlora Ave/Findon Rd (Epping),-37.6377867,145.0279122,3,577,Epping
12616,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,453,Melton West
12617,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,455,Melton West
12618,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,456,Melton West
12619,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,457,Melton West
12620,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,458,Melton West
12621,Woodgrove Shopping Centre/High St (Melton),-37.68535265,144.5642649,3,459,Melton West
12622,Melton Bus Interchange/Palmerston St (Melton),-37.6821317,144.5828974,3,458,Melton
12623,Melton Bus Interchange/Palmerston St (Melton),-37.68246582,144.5829319,3,456,Melton
12624,Melton Bus Interchange/Palmerston St (Melton),-37.68225365,144.5831316,3,457,Melton
12625,Melton Bus Interchange/Palmerston St (Melton),-37.68237972,144.5831275,3,455,Melton
12626,Melton Bus Interchange/Palmerston St (Melton),-37.68237972,144.5831275,3,458,Melton
12627,51-Bradshaw St/Keilor Rd (Essendon),-37.73852796,144.8958647,0,59,Essendon - Aberfeldie
12628,Middle Footscray Railway Station/Buckley St (Footscray),-37.8030781,144.8912854,3,411,Seddon - Kingsville
12629,Middle Footscray Railway Station/Buckley St (Footscray),-37.8030781,144.8912854,3,412,Seddon - Kingsville
12630,Middle Footscray Railway Station/Buckley St (Footscray),-37.8030781,144.8912854,3,414,Seddon - Kingsville
12631,Forest Hill Shopping Centre/Canterbury Rd (Forest Hill),-37.83455948,145.1654007,3,765,Forest Hill
12632,Brush Rd/Findon Rd (Epping),-37.63796245,145.0298001,3,577,Epping
12633,Athol Ave/Greenwood Dr (Bundoora),-37.70674172,145.0569052,3,566,Bundoora
12634,Forest Hill Shopping Centre/Canterbury Rd (Forest Hill),-37.83455361,145.1644463,3,703,Forest Hill
12635,Forest Hill Shopping Centre/Canterbury Rd (Forest Hill),-37.83455361,145.1644463,3,735,Forest Hill
12636,Forest Hill Shopping Centre/Canterbury Rd (Forest Hill),-37.83455361,145.1644463,3,736,Forest Hill
12637,Frankston Railway Station/Young St (Frankston),-38.1446958,145.1240647,3,782,Frankston
12638,Frankston Railway Station/Young St (Frankston),-38.1446958,145.1240647,3,783,Frankston
12639,Frankston Railway Station/Young St (Frankston),-38.14488814,145.1236946,3,781,Frankston
12640,Frankston Railway Station/Young St (Frankston),-38.14488814,145.1236946,3,784,Frankston
12641,Frankston Railway Station/Young St (Frankston),-38.14488814,145.1236946,3,785,Frankston
12642,Frankston Railway Station/Young St (Frankston),-38.14488814,145.1236946,3,970,Frankston
12643,Maserati Dr/Findon Rd (Epping),-37.63820456,145.0329669,3,577,Epping
12644,Frankston Railway Station/Young St (Frankston),-38.14264304,145.1258745,3,773,Frankston
12645,Frankston Railway Station/Young St (Frankston),-38.142393,145.1260178,3,772,Frankston
12646,Frankston Railway Station/Young St (Frankston),-38.142393,145.1260178,3,774,Frankston
12647,Frankston Railway Station/Young St (Frankston),-38.14324201,145.1255739,3,775,Frankston
12648,Frankston Railway Station/Young St (Frankston),-38.14324201,145.1255739,3,776,Frankston
12649,Frankston Railway Station/Young St (Frankston),-38.14324201,145.1255739,3,779,Frankston
12650,Frankston Railway Station/Young St (Frankston),-38.14324201,145.1255739,3,780,Frankston
12651,Frankston Railway Station/Young St (Frankston),-38.14220529,145.1261139,3,788,Frankston
12652,Frankston Railway Station/Young St (Frankston),-38.14220529,145.1261139,3,887,Frankston
12653,Frankston Station/Fletcher Rd (Frankston),-38.1441175,145.1262247,3,789,Frankston
12654,Frankston Station/Fletcher Rd (Frankston),-38.1441175,145.1262247,3,790,Frankston
12655,Frankston Station/Fletcher Rd (Frankston),-38.1441175,145.1262247,3,791,Frankston
12656,Frankston Railway Station/Young St (Frankston),-38.14259545,145.125716,3,832,Frankston
12657,Frankston Railway Station/Young St (Frankston),-38.14259545,145.125716,3,833,Frankston
12658,Frankston Railway Station/Young St (Frankston),-38.14221121,145.1259198,3,770,Frankston
12659,Frankston Railway Station/Young St (Frankston),-38.14221121,145.1259198,3,771,Frankston
12660,Healey Dr/Findon Rd (Epping),-37.6383426,145.0358417,3,577,Epping
12661,Beaconsfield Railway Station/Beaconsfield Ave (Beaconsfield),-38.0506338,145.3667733,3,836,Beaconsfield - Officer
12662,Beaconsfield Railway Station/Beaconsfield Ave (Beaconsfield),-38.0506338,145.3667733,3,926,Beaconsfield - Officer
12663,Beaconsfield Plaza/Woods St (Beaconsfield),-38.04537974,145.3674143,3,836,Beaconsfield - Officer
12664,Beaconsfield Plaza/Woods St (Beaconsfield),-38.04537974,145.3674143,3,837,Beaconsfield - Officer
12665,Beaconsfield Plaza/Woods St (Beaconsfield),-38.04537974,145.3674143,3,838,Beaconsfield - Officer
12666,Beaconsfield Plaza/Woods St (Beaconsfield),-38.04537974,145.3674143,3,926,Beaconsfield - Officer
12667,Cranbourne Park SC/Lyall St (Cranbourne),-38.10951521,145.2844254,3,893,Cranbourne
12668,Cranbourne Station/Station St (Cranbourne),-38.10033141,145.2812874,3,898,Cranbourne
12669,Cranbourne Station/Station St (Cranbourne),-38.1002213,145.2811532,3,798,Cranbourne
12670,Brimbank Central Shopping Centre/Neale Rd (Deer Park),-37.75146732,144.7732175,3,420,Deer Park - Derrimut
12671,Brimbank Central Shopping Centre/Neale Rd (Deer Park),-37.75156575,144.7731805,3,420,Deer Park - Derrimut
12672,Brimbank Central Shopping Centre/Neale Rd (Deer Park),-37.75156575,144.7731805,3,422,Deer Park - Derrimut
12673,Devora Rd/Findon Rd (Epping),-37.63896359,145.0417524,3,577,Epping
12674,Brimbank Central Shopping Centre/Neale Rd (Deer Park),-37.75149241,144.7731146,3,423,Deer Park - Derrimut
12675,Brimbank Central Shopping Centre/Neale Rd (Deer Park),-37.75149241,144.7731146,3,424,Deer Park - Derrimut
12676,1-Spencer St/Flinders St (Melbourne City),-37.8208932,144.9556124,0,35,Melbourne
12677,1-Spencer St/Flinders St (Melbourne City),-37.8208932,144.9556124,0,70,Melbourne
12678,1-Spencer St/Flinders St (Melbourne City),-37.8208932,144.9556124,0,75,Melbourne
12679,1-Spencer St/Flinders St (Melbourne City),-37.82104298,144.9554151,0,35,Melbourne
12680,1-Spencer St/Flinders St (Melbourne City),-37.82104298,144.9554151,0,70,Melbourne
12681,1-Spencer St/Flinders St (Melbourne City),-37.82104298,144.9554151,0,75,Melbourne
12682,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82034378,144.9577065,0,35,Melbourne
12683,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82034378,144.9577065,0,70,Melbourne
12684,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82034378,144.9577065,0,75,Melbourne
12685,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82018618,144.9579721,0,35,Melbourne
12686,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82018618,144.9579721,0,70,Melbourne
12687,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82018618,144.9579721,0,75,Melbourne
12688,Gremel Rd/Plenty Rd (Reservoir),-37.72369464,145.0287672,3,382,Reservoir
12689,Ivanhoe Station/Norman St (Ivanhoe),-37.76899448,145.0447982,3,510,Ivanhoe East - Eaglemont
12690,Auburn Railway Station/Auburn Rd (Hawthorn East),-37.8220721,145.0451933,3,624,Hawthorn East
12691,Auburn Railway Station/Auburn Rd (Hawthorn),-37.82232168,145.0450277,3,624,Hawthorn
12692,Longwood Park/Findon Rd (Epping),-37.64019748,145.0547757,3,577,Epping
12693,Fitzroy St/Park St (St Kilda),-37.86111355,144.9744386,3,606,St Kilda
12694,Dunnings Rd/Lennon Bvd (Point Cook),-37.88607938,144.7414702,3,494,Point Cook
12695,Dunnings Rd/Lennon Bvd (Point Cook),-37.8858413,144.7412729,3,494,Point Cook
12696,Lennon Bvd/Shaftsbury Bvd (Point Cook),-37.88821898,144.7421439,3,494,Point Cook
12697,Lennon Bvd/Shaftsbury Bvd (Point Cook),-37.88835741,144.7418441,3,494,Point Cook
12698,Hyde Park Pl/Shaftsbury Bvd (Point Cook),-37.88837833,144.7457549,3,494,Point Cook
12699,Pommel Cres/Findon Rd (Epping),-37.64335787,145.0589773,3,577,Epping
12700,Santa Cruz Vew/La Rochelle Bvd (Point Cook),-37.89509135,144.7443219,3,494,Point Cook
12701,Santa Cruz Vew/La Rochelle Bvd (Point Cook),-37.89579535,144.7443801,3,494,Point Cook
12702,Hemsley Prom/La Rochelle Bvd (Point Cook),-37.89760469,144.7442793,3,494,Point Cook
12703,Simpsons Rd/Whitehorse Rd (Box Hill),-37.81913995,145.1332914,3,271,Box Hill
12704,Simpsons Rd/Whitehorse Rd (Box Hill),-37.81913995,145.1332914,3,279,Box Hill
12705,Ringwood Station/Maroondah Hwy (Ringwood),-37.81508546,145.2302372,3,271,Ringwood
12706,Ringwood Station/Maroondah Hwy (Ringwood),-37.81518182,145.2300531,3,370,Ringwood
12707,Hemsley Prom/La Rochelle Bvd (Point Cook),-37.89759351,144.7441659,3,494,Point Cook
12708,Ringwood Station/Maroondah Hwy (Ringwood),-37.81533818,145.2296632,3,380,Ringwood
12709,Clifton Hill Railway Station/Hoddle St (Clifton Hill),-37.78868023,144.9951663,3,504,Plenty - Yarrambat
12710,Clifton Hill Railway Station/Hoddle St (Clifton Hill),-37.78868023,144.9951663,3,546,Plenty - Yarrambat
12711,McKeon Ave/Hillview Ave (Pascoe Vale South),-37.7489207,144.9413878,3,512,Pascoe Vale South
12712,Ellenvale Ave/Hillview Ave (Pascoe Vale South),-37.74666895,144.9419723,3,512,Pascoe Vale South
12713,McKeon Ave/Hillview Ave (Pascoe Vale South),-37.7489309,144.9414556,3,512,Pascoe Vale South
12714,Ringwood Station/Maroondah Hwy (Ringwood),-37.81544304,145.2294448,3,380,Ringwood
12715,Ringwood Station/Maroondah Hwy (Ringwood),-37.8155333,145.229454,3,364,Ringwood
12716,Croydon Railway Station/Railway Gr (Croydon),-37.79578783,145.2805556,3,737,Croydon Hills - Warranwood
12717,Croydon Railway Station/Railway Gr (Croydon),-37.79590362,145.280462,3,664,Croydon Hills - Warranwood
12718,Croydon Railway Station/Railway Gr (Croydon),-37.79587593,145.2804172,3,664,Croydon Hills - Warranwood
12719,Croydon Railway Station/Railway Gr (Croydon),-37.79624918,145.2800565,3,690,Croydon Hills - Warranwood
12720,Croydon Railway Station/Railway Gr (Croydon),-37.79624918,145.2800565,3,964,Croydon Hills - Warranwood
12721,Croydon Railway Station/Railway Gr (Croydon),-37.79625719,145.2799882,3,688,Croydon Hills - Warranwood
12722,Croydon Railway Station/Railway Gr (Croydon),-37.79630876,145.2798166,3,689,Croydon Hills - Warranwood
12723,Croydon Railway Station/Wicklow Ave (Croydon),-37.79590705,145.2794625,3,380,Croydon Hills - Warranwood
12724,Croydon Railway Station/Wicklow Ave (Croydon),-37.79581895,145.2796008,3,670,Croydon Hills - Warranwood
12725,Croydon Railway Station/Wicklow Ave (Croydon),-37.7957225,145.2797848,3,671,Croydon Hills - Warranwood
12726,Croydon Railway Station/Wicklow Ave (Croydon),-37.79570481,145.2798079,3,672,Croydon Hills - Warranwood
12727,Stanton Gr/Warburton Hwy (Lilydale),-37.76131514,145.3988015,3,683,Lilydale - Coldstream
12728,Tudor Village/Maroondah Hwy (Lilydale),-37.75114328,145.3707581,3,676,Lilydale - Coldstream
12729,Tudor Village/Maroondah Hwy (Lilydale),-37.75114328,145.3707581,3,683,Lilydale - Coldstream
12730,Tudor Village/Maroondah Hwy (Lilydale),-37.75114328,145.3707581,3,685,Lilydale - Coldstream
12731,Cyril St/Maroondah Hwy (Lilydale),-37.75389422,145.3644094,3,683,Lilydale - Coldstream
12732,Cyril St/Maroondah Hwy (Lilydale),-37.75389422,145.3644094,3,685,Lilydale - Coldstream
12733,Cyril St/Maroondah Hwy (Lilydale),-37.75389422,145.3644094,3,965,Lilydale - Coldstream
12734,North Rd/Maroondah Hwy (Lilydale),-37.75616159,145.3608974,3,683,Lilydale - Coldstream
12735,North Rd/Maroondah Hwy (Lilydale),-37.75616159,145.3608974,3,685,Lilydale - Coldstream
12736,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75654543,145.3470858,3,676,Lilydale - Coldstream
12737,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75654543,145.3470858,3,680,Lilydale - Coldstream
12738,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75654543,145.3470858,3,684,Lilydale - Coldstream
12739,Fifth Ave/Hemmings St (Dandenong),-37.98290386,145.2038967,3,813,Dandenong
12740,Fifth Ave/Hemmings St (Dandenong),-37.98290386,145.2038967,3,814,Dandenong
12741,Fifth Ave/Hemmings St (Dandenong),-37.98290386,145.2038967,3,815,Dandenong
12742,Fifth Ave/Hemmings St (Dandenong),-37.98290386,145.2038967,3,848,Dandenong
12743,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75651777,145.347041,3,670,Lilydale - Coldstream
12744,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75649026,145.3470075,3,663,Lilydale - Coldstream
12745,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75649026,145.3470075,3,677,Lilydale - Coldstream
12746,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75649026,145.3470075,3,679,Lilydale - Coldstream
12747,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75649026,145.3470075,3,964,Lilydale - Coldstream
12748,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75646243,145.3469514,3,683,Lilydale - Coldstream
12749,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75646243,145.3469514,3,963,Lilydale - Coldstream
12750,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75647097,145.3469172,3,685,Lilydale - Coldstream
12751,Lilydale Railway Station/Maroondah Hwy (Lilydale),-37.75647097,145.3469172,3,965,Lilydale - Coldstream
12752,Mooroolbark Railway Station/Brice Ave (Mooroolbark),-37.78493187,145.3132272,3,675,Mooroolbark
12753,Mooroolbark Railway Station/Brice Ave (Mooroolbark),-37.78493187,145.3132272,3,680,Mooroolbark
12754,Mooroolbark Railway Station/Brice Ave (Mooroolbark),-37.78493187,145.3132272,3,TeleBus 2,Mooroolbark
12755,Mooroolbark Railway Station/Brice Ave (Mooroolbark),-37.78493187,145.3132272,3,TeleBus 3,Mooroolbark
12756,Mooroolbark Railway Station/Brice Ave (Mooroolbark),-37.78493187,145.3132272,3,TeleBus 4,Mooroolbark
12757,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75787666,145.3125705,3,670,Chirnside Park
12758,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75787666,145.3125705,3,684,Chirnside Park
12759,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75787666,145.3125705,3,TeleBus 1,Chirnside Park
12760,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75787666,145.3125705,3,TeleBus 2,Chirnside Park
12761,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75787666,145.3125705,3,TeleBus 3,Chirnside Park
12762,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75781847,145.3129124,3,664,Chirnside Park
12763,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75781847,145.3129124,3,675,Chirnside Park
12764,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75776344,145.3128455,3,677,Chirnside Park
12765,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75776344,145.3128455,3,679,Chirnside Park
12766,Benga Ave/Hemmings St (Dandenong),-37.98249184,145.2005252,3,813,Dandenong
12767,Benga Ave/Hemmings St (Dandenong),-37.98249184,145.2005252,3,814,Dandenong
12768,Benga Ave/Hemmings St (Dandenong),-37.98249184,145.2005252,3,815,Dandenong
12769,Benga Ave/Hemmings St (Dandenong),-37.98249184,145.2005252,3,848,Dandenong
12770,Botanic Ct/Greenwood Dr (Bundoora),-37.70742282,145.0561274,3,566,Bundoora
12771,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75777033,145.3126978,3,670,Chirnside Park
12772,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75777033,145.3126978,3,671,Chirnside Park
12773,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75777033,145.3126978,3,672,Chirnside Park
12774,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75776676,145.3124481,3,683,Chirnside Park
12775,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75776676,145.3124481,3,684,Chirnside Park
12776,Chirnside Park Shopping Centre/Maroondah Hwy (Chirnside Park),-37.75776676,145.3124481,3,685,Chirnside Park
12777,Sanctuary Lakes Shopping Centre/Point Cook Rd (Point Cook),-37.89510168,144.7542831,3,496,Point Cook
12778,Sanctuary Lakes Shopping Centre/Point Cook Rd (Point Cook),-37.89510168,144.7542831,3,497,Point Cook
12779,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,736,Glen Waverley
12780,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,742,Glen Waverley
12781,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,753,Glen Waverley
12782,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,850,Glen Waverley
12783,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,885,Glen Waverley
12784,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,902,Glen Waverley
12785,Ingram Ave/Springvale Rd (Glen Waverley),-37.88385164,145.1651901,3,623,Glen Waverley
12786,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,736,Glen Waverley
12787,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,742,Glen Waverley
12788,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,753,Glen Waverley
12789,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,850,Glen Waverley
12790,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,885,Glen Waverley
12791,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,902,Glen Waverley
12792,Wilson Rd/Springvale Rd (Glen Waverley),-37.8856489,145.1648612,3,623,Glen Waverley
12793,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93566282,145.1879794,3,850,Mulgrave
12794,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93566282,145.1879794,3,631,Mulgrave
12795,Potter St/Hemmings St (Dandenong),-37.98306902,145.2052704,3,813,Dandenong
12796,Potter St/Hemmings St (Dandenong),-37.98306902,145.2052704,3,814,Dandenong
12797,Potter St/Hemmings St (Dandenong),-37.98306902,145.2052704,3,815,Dandenong
12798,Potter St/Hemmings St (Dandenong),-37.98306902,145.2052704,3,848,Dandenong
12799,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93548335,145.1880293,3,691,Mulgrave
12800,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93548335,145.1880293,3,681,Mulgrave
12801,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93548335,145.1880293,3,682,Mulgrave
12802,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93529453,145.1880567,3,814,Mulgrave
12803,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93529453,145.1880567,3,848,Mulgrave
12804,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93529453,145.1880567,3,850,Mulgrave
12805,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93512389,145.188095,3,814,Mulgrave
12806,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93512389,145.188095,3,848,Mulgrave
12807,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93493559,145.1881566,3,813,Mulgrave
12808,Waverley Gardens Shopping Centre/Hansworth St (Mulgrave),-37.93493559,145.1881566,3,862,Mulgrave
12809,Stud Park Shopping Centre (Rowville),-37.91938311,145.236932,3,691,Rowville
12810,Stud Park Shopping Centre (Rowville),-37.91938311,145.236932,3,681,Rowville
12811,Stud Park Shopping Centre (Rowville),-37.91938311,145.236932,3,682,Rowville
12812,Stud Park Shopping Centre (Rowville),-37.91940454,145.237159,3,TeleBus 7,Rowville
12813,Stud Park Shopping Centre (Rowville),-37.91940454,145.237159,3,TeleBus 8,Rowville
12814,Stud Park Shopping Centre (Rowville),-37.91940454,145.237159,3,TeleBus 9,Rowville
12815,Stud Park Shopping Centre (Rowville),-37.91947441,145.2376124,3,754,Rowville
12816,Scoresby Rd/Station St (Bayswater),-37.84436788,145.2697907,3,745,Bayswater
12817,Ringwood Station/Maroondah Hwy (Ringwood),-37.81520932,145.2294845,3,670,Ringwood
12818,Fairview Ave/Argus St (Cheltenham),-37.95903649,145.0650254,3,631,Cheltenham - Highett
12819,Faraday St/Lygon St (Carlton),-37.79893625,144.9673365,3,200,Carlton North - Princes Hill
12820,Faraday St/Lygon St (Carlton),-37.79893625,144.9673365,3,207,Carlton North - Princes Hill
12821,Faraday St/Lygon St (Carlton),-37.79893625,144.9673365,3,955,Carlton North - Princes Hill
12822,Faraday St/Lygon St (Carlton),-37.79893625,144.9673365,3,966,Carlton North - Princes Hill
12823,Chesterville Rd/Argus St (Cheltenham),-37.95806804,145.057664,3,631,Cheltenham - Highett
12824,Wood St/Cook St (Flinders),-38.47401563,145.0175315,3,782,Flinders
12825,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),-37.76549091,144.923787,3,951,Moonee Ponds
12826,Nunawading Railway Station/Springvale Rd (Nunawading),-37.82037507,145.1758744,3,902,Nunawading
12827,Taylors Lane/Turramurra Dr (Rowville),-37.91950264,145.2449266,3,691,Rowville
12828,Dandenong Station/Foster St (Dandenong),-37.98960117,145.2099051,3,892,Dandenong
12829,Gladeswood Dr/Jacksons Rd (Mulgrave),-37.93361939,145.1934001,3,691,Mulgrave
12830,Gladeswood Dr/Jacksons Rd (Mulgrave),-37.93361939,145.1934001,3,850,Mulgrave
12831,Gladeswood Dr/Jacksons Rd (Mulgrave),-37.93361939,145.1934001,3,862,Mulgrave
12832,Gladeswood Dr/Jacksons Rd (Mulgrave),-37.93361939,145.1934001,3,681,Mulgrave
12833,Stirling Cres/Gallaghers Rd (Glen Waverley),-37.88858872,145.1765802,3,736,Glen Waverley
12834,Lansell Rd/Gallaghers Rd (Glen Waverley),-37.88858625,145.176421,3,736,Glen Waverley
12835,Caroline Springs Bvd/Chisholm Dr (Burnside),-37.75256453,144.7409175,3,215,Caroline Springs
12836,Caroline Springs Bvd/Chisholm Dr (Burnside),-37.75265328,144.7408467,3,215,Caroline Springs
12837,Opp 38 Chisholm Dr (Burnside),-37.75408908,144.7447642,3,215,Caroline Springs
12838,Emerald Ct/Chisholm Dr (Burnside),-37.75403928,144.745458,3,215,Caroline Springs
12839,Flintoff Ave/Kelly Ave (Burnside),-37.75352958,144.7494346,3,215,Burnside
12840,Flintoff Ave/Kelly Ave (Burnside),-37.75359989,144.7493416,3,215,Burnside
12841,Samuel Sherlock Reserve/Cranbourne Rd (Frankston),-38.1457136,145.1291165,3,789,Frankston
12842,Samuel Sherlock Reserve/Cranbourne Rd (Frankston),-38.1457136,145.1291165,3,790,Frankston
12843,Samuel Sherlock Reserve/Cranbourne Rd (Frankston),-38.1457136,145.1291165,3,791,Frankston
12844,Melvin St/Cranbourne Rd (Frankston),-38.14599012,145.1289383,3,789,Frankston
12845,Melvin St/Cranbourne Rd (Frankston),-38.14599012,145.1289383,3,790,Frankston
12846,Melvin St/Cranbourne Rd (Frankston),-38.14599012,145.1289383,3,791,Frankston
12847,James St/Cranbourne Rd (Frankston),-38.14613757,145.1325404,3,789,Frankston
12848,James St/Cranbourne Rd (Frankston),-38.14613757,145.1325404,3,790,Frankston
12849,James St/Cranbourne Rd (Frankston),-38.14613757,145.1325404,3,791,Frankston
12850,Lawrey St/Cranbourne Rd (Frankston),-38.14639282,145.1321573,3,789,Frankston
12851,Lawrey St/Cranbourne Rd (Frankston),-38.14639282,145.1321573,3,790,Frankston
12852,Lawrey St/Cranbourne Rd (Frankston),-38.14639282,145.1321573,3,791,Frankston
12853,Cobain St/Bundeena Ave (Keysborough),-37.98919057,145.1726688,3,815,Keysborough
12854,Frankston Power Centre/Cranbourne Rd (Frankston),-38.14633345,145.1369287,3,789,Frankston North
12855,Frankston Power Centre/Cranbourne Rd (Frankston),-38.14633345,145.1369287,3,790,Frankston North
